10014 959
9224 3213
1774 926
9380 1009
8044 3381
6918 2099
620 5223
5090 3024
5500 2226
478 710
2959 2700
6137 8211
6188 4812
5414 7812
5492 3918
5409 9732
2964 4614
8447 6039
5644 9839
1168 5459
5107 7066
4440 8111
4496 122
185 7560
5494 1796
1172 2517
4404 2204
7305 5665
8099 7693
9137 6447
6138 7400
7571 1325
9780 8935
6351 8629
9875 4617
5814 8206
5233 7994
8020 930
3023 7203
1575 6860
5821 4431
3161 872
5693 3568
7285 525
3917 7920
3231 7250
746 1379
515 9333
6912 3371
2376 5971
1053 249
1861 1987
2169 2321
9716 6044
4988 2616
2923 6821
7589 5763
6739 8414
7159 465
7570 6250
526 3732
6905 2570
6101 8760
1133 7969
6100 7547
9763 8938
249 4881
5465 597
1329 8616
4640 5901
6950 7133
2232 8905
6672 615
4707 167
1398 131
7768 6766
2325 7802
2982 1193
7625 8273
2516 2234
8470 9043
4909 8614
8310 917
2301 2603
7249 4127
9502 1218
8381 169
4836 862
1958 2457
6297 5731
1530 8476
9375 2531
2263 8941
8462 6032
7676 2
2069 5113
2390 2368
2747 1463
4509 6085
466 4260
5940 7325
6271 9572
5171 3420
3839 1561
2954 8264
2285 8236
5536 4017
5902 6951
7886 2427
3612 7484
7562 1357
353 3683
5738 7023
1006 5447
8446 8137
9921 8281
4257 9627
8643 6343
1316 4518
5632 7900
3351 672
1741 3709
4376 9314
8310 6130
4874 4157
5022 8026
7650 1592
7117 2629
3420 1789
1479 2647
2907 8798
8919 5857
6498 3899
757 2558
9617 9608
8058 7619
9221 1020
2972 3578
62 8768
6283 5728
4196 896
6194 4122
8961 5933
2414 8602
3060 7090
9416 1631
8355 9504
6936 9670
8214 9309
3867 9661
9733 1293
95 4494
5980 318
1203 1065
6427 37
567 9536
2569 417
8816 3817
3595 9255
4384 3923
5965 2336
8662 4102
6033 8087
2714 7276
278 2269
2625 9511
9928 5758
6071 8848
58 9491
5545 9747
2490 2542
2725 9785
5682 7793
8793 4494
1345 7909
7516 9724
6551 8060
7266 3095
2198 2234
3905 5176
3555 5038
4956 9359
6637 8649
4669 8962
7032 4150
6385 5700
2200 4633
1200 6672
3806 8007
8658 5516
4046 819
6565 836
7344 8479
5432 7142
9789 5956
4554 190
2459 6543
3789 6372
3355 5282
7066 2837
936 2258
9649 3783
975 2313
845 9470
3585 6718
4244 374
6716 7902
3672 2186
1843 6548
1956 8125
1634 1057
6064 9694
1364 9446
7154 1172
9114 6845
157 6773
990 4232
2012 10005
6755 408
6678 2496
6221 372
1186 794
7342 5865
3816 3286
6436 9075
9576 4935
7023 3677
1853 9547
5331 6564
2275 6090
3060 2695
2567 3738
1242 2287
9357 4857
5984 3947
2847 8416
3002 7225
5926 4637
2949 9281
5400 6556
5836 6765
6146 4081
