5511
0 0 0
1 1 1
2 0 0
0 0 1
0 0 1
0 1 1
2 2 4
6 4 4
0 2 3
7 8 8
10 0 7
0 6 2
7 8 8
3 1 13
2 0 4
2 13 6
6 11 1
17 0 2
1 18 7
6 2 9
4 15 1
9 9 12
13 13 15
14 4 4
5 20 16
1 19 7
3 1 11
9 13 3
4 9 26
4 3 20
12 11 6
9 30 23
21 28 11
18 0 31
4 20 31
3 27 20
11 22 31
18 19 26
28 13 19
24 32 2
40 3 16
38 14 6
20 29 7
17 31 36
3 24 41
28 43 26
44 23 31
22 35 41
4 27 15
23 14 18
14 1 45
40 45 51
20 38 17
52 31 46
24 52 0
3 13 22
49 11 34
20 10 30
58 15 21
27 7 39
11 39 7
13 2 21
1 14 49
63 1 26
3 0 22
52 17 31
2 64 50
54 27 34
61 13 10
4 10 47
13 7 45
27 32 50
33 46 56
66 17 73
45 65 5
67 25 22
71 59 20
57 72 72
33 49 44
55 68 62
12 74 50
21 14 73
11 20 57
55 17 46
60 75 25
24 64 48
6 6 13
87 15 42
66 40 28
89 86 75
56 59 50
59 73 74
88 23 66
14 65 23
92 70 56
84 90 22
3 71 49
10 51 1
4 24 91
8 62 77
32 64 96
87 100 83
41 27 56
46 20 42
102 83 85
86 22 92
69 34 16
10 1 62
94 85 6
38 2 23
29 44 48
57 19 109
37 50 60
112 24 95
88 86 45
94 49 2
76 72 20
24 8 101
100 40 116
90 43 110
80 71 3
93 18 71
92 4 85
51 88 23
68 60 64
50 9 11
3 94 47
56 74 2
128 109 90
39 94 65
6 33 19
69 24 105
102 99 67
19 50 38
48 114 78
34 6 12
87 4 103
121 28 64
79 61 17
113 103 32
1 45 117
105 140 36
91 60 39
111 143 9
13 38 110
56 40 0
70 71 45
67 146 66
72 23 102
1 25 73
96 10 60
103 114 59
134 135 3
114 121 118
130 75 74
40 133 90
55 33 94
149 47 27
134 71 109
138 32 76
124 36 88
50 102 11
161 161 157
109 19 105
29 22 94
0 88 59
121 7 33
47 2 123
54 157 30
135 163 103
106 128 78
43 20 91
128 16 168
171 105 100
5 153 90
128 3 120
16 37 128
154 11 42
85 49 18
161 165 8
40 89 17
22 55 81
80 76 170
113 116 62
83 31 161
86 29 42
63 140 9
53 77 141
132 100 138
55 75 87
46 76 81
133 8 40
48 25 181
77 33 143
186 146 45
64 2 166
178 39 175
60 140 112
98 157 35
36 197 118
151 121 109
139 130 156
61 136 148
54 182 137
119 159 51
61 66 31
85 206 98
182 184 70
189 206 167
92 169 199
206 99 208
187 38 102
93 126 46
168 12 48
43 2 174
210 30 131
189 36 201
83 49 210
139 116 33
156 150 39
85 156 126
109 159 67
127 65 205
34 188 208
146 84 122
202 165 25
118 189 64
166 75 93
208 83 206
2 11 182
9 2 8
191 4 117
197 37 96
139 44 95
171 227 51
156 79 193
64 78 231
46 101 214
107 70 33
159 63 153
227 46 163
80 89 218
9 82 116
176 68 153
109 175 152
134 120 187
171 60 91
188 185 155
132 45 107
166 205 134
189 15 58
81 159 44
228 66 121
188 8 69
47 65 242
37 71 156
75 2 75
46 19 98
40 2 168
19 236 216
162 122 174
251 2 114
97 213 41
31 94 241
249 0 22
84 155 9
116 27 226
158 78 207
59 167 88
73 7 0
90 21 149
164 198 115
122 91 227
116 31 216
88 64 90
148 190 226
141 241 226
114 54 246
125 50 244
215 202 148
160 2 111
188 92 183
131 57 162
276 243 132
247 186 80
198 10 94
172 204 283
75 224 59
280 187 260
39 193 244
69 241 252
221 241 86
132 256 147
36 143 250
11 119 240
108 67 227
137 5 84
4 282 201
195 290 130
75 28 50
38 171 294
128 187 23
32 45 17
119 0 124
163 89 123
150 246 193
155 124 263
283 94 293
18 156 72
294 89 57
297 305 209
169 50 208
97 146 203
190 111 111
164 43 296
186 9 163
43 151 180
87 266 76
120 21 77
43 101 17
176 267 96
176 121 256
304 32 126
125 54 187
229 316 118
223 38 301
231 37 173
212 275 271
306 32 17
280 98 82
279 327 193
208 82 63
242 114 302
282 122 179
135 325 118
0 244 282
188 261 94
262 149 266
231 317 253
27 302 85
198 243 205
95 231 44
158 173 227
180 182 162
312 297 169
247 253 272
34 7 202
188 344 305
342 223 129
346 95 168
280 289 169
254 27 73
223 337 28
275 152 170
249 100 168
311 285 281
123 7 240
234 21 160
92 0 24
333 163 24
155 252 98
283 234 256
343 214 264
80 145 146
227 304 68
124 274 343
189 116 257
341 133 121
86 164 156
361 174 350
80 237 3
119 139 203
292 231 161
310 280 175
84 128 52
22 115 212
2 323 229
152 190 172
324 74 29
368 36 35
206 92 296
160 289 11
63 278 263
275 292 241
36 99 346
41 323 237
152 251 177
290 99 303
300 224 120
308 170 303
301 36 17
284 20 355
56 230 190
297 382 211
178 146 186
127 268 325
368 195 316
367 245 392
14 288 137
156 265 112
375 142 111
393 238 147
338 231 30
152 184 253
339 278 112
287 64 110
397 188 364
202 209 392
170 366 37
387 321 217
87 207 145
220 295 275
292 42 346
386 54 231
308 374 335
77 45 373
50 169 155
155 315 193
215 259 120
293 38 253
411 198 365
346 30 150
123 306 128
168 9 114
115 386 178
209 151 6
239 270 159
197 216 228
77 390 166
338 289 80
368 339 380
328 306 214
23 321 410
426 391 281
409 144 424
68 365 59
266 137 262
283 254 345
63 278 393
329 409 257
255 327 100
407 371 84
338 354 204
440 244 419
379 346 427
68 24 277
104 244 229
105 72 26
3 147 13
119 291 60
219 117 75
270 141 296
351 279 374
138 406 171
243 211 74
336 410 320
63 146 108
53 113 47
217 245 349
357 221 143
160 233 305
186 74 334
137 449 411
412 157 141
183 452 426
270 244 15
324 185 100
379 447 51
232 62 419
78 9 430
378 232 233
450 71 78
172 198 188
127 26 300
331 130 367
320 93 286
289 170 388
301 445 187
422 262 238
322 101 334
460 331 337
348 156 12
134 214 25
388 48 237
296 254 452
478 439 472
369 303 478
446 278 61
352 108 378
186 151 310
440 332 194
23 410 145
330 82 404
50 134 344
317 332 475
396 174 126
191 75 334
37 474 62
138 404 496
207 173 67
217 482 21
304 85 209
447 191 24
330 340 430
201 229 448
86 504 453
84 324 443
17 307 262
138 449 78
306 306 13
132 14 374
314 320 422
95 492 210
427 354 398
137 373 86
118 110 320
9 244 253
28 362 2
137 169 7
351 82 88
328 477 272
482 105 433
302 470 25
210 216 44
424 371 423
479 190 257
458 504 221
339 473 153
469 400 471
474 40 125
187 469 425
401 527 168
269 225 468
228 336 169
57 516 31
134 505 376
93 536 383
520 86 99
467 331 274
162 165 258
452 27 431
398 508 427
441 405 426
187 0 253
297 479 220
305 253 383
40 538 175
365 513 235
435 409 412
253 251 475
533 244 221
437 144 411
442 55 218
35 176 101
16 435 114
94 79 378
339 135 508
223 359 535
423 363 357
350 293 245
217 39 98
173 299 550
441 115 26
438 61 221
248 75 128
27 378 117
456 553 389
451 561 352
270 500 435
311 201 529
540 255 535
78 472 47
139 6 56
365 512 255
404 112 318
550 184 147
11 130 221
520 496 28
466 173 171
26 120 114
182 202 543
210 12 19
410 273 500
459 391 437
233 30 392
565 480 516
483 572 354
300 403 296
44 553 385
398 222 197
247 181 26
153 367 295
117 271 204
305 546 219
472 462 388
452 340 7
359 437 191
559 419 234
553 58 312
573 295 369
51 223 82
114 222 102
5 135 303
544 223 55
517 260 436
493 266 508
208 201 526
256 187 141
14 592 349
327 176 232
102 117 30
34 435 16
259 304 576
475 419 387
563 347 554
17 220 232
591 503 16
222 145 508
127 479 145
500 393 112
593 260 426
101 222 413
345 493 180
196 376 202
194 553 196
377 26 374
593 220 528
505 525 377
395 311 200
206 94 254
574 219 565
21 96 32
590 534 21
538 477 368
262 495 291
