4083
0 0 0
0 0 0
1 1 2
0 0 2
0 0 0
1 0 1
6 3 0
5 0 4
1 2 7
4 6 3
10 8 4
2 6 8
11 11 2
8 10 10
5 10 6
3 2 2
15 1 16
6 14 3
9 5 8
1 3 17
8 2 4
5 14 15
2 20 9
14 12 18
22 6 24
22 0 23
6 7 1
0 1 24
22 23 10
20 24 20
20 27 15
28 7 20
25 5 27
17 7 4
15 19 12
22 28 8
8 26 6
17 11 13
13 31 17
10 24 11
18 1 19
30 5 12
22 16 18
26 33 22
5 7 7
13 34 16
3 20 15
0 23 6
13 36 23
30 23 2
18 8 29
26 51 26
12 3 42
42 23 46
7 23 49
26 54 11
55 45 14
47 47 33
49 6 6
17 40 54
6 34 38
52 13 49
52 56 39
63 35 19
30 17 36
2 20 27
61 21 9
30 25 28
15 24 68
20 67 57
6 5 31
38 24 11
32 51 65
7 68 37
66 47 45
60 42 19
72 20 2
67 4 54
25 4 47
16 67 64
71 24 5
81 25 61
49 47 5
25 36 26
18 57 45
23 77 34
41 0 33
84 59 82
43 22 4
33 33 79
38 83 55
14 51 78
20 52 27
57 80 36
67 77 92
63 10 14
30 84 67
13 45 69
77 96 35
19 67 41
45 49 50
99 98 48
24 69 43
29 22 62
10 81 48
59 53 81
49 83 54
66 75 96
7 81 40
47 57 33
26 97 20
90 48 39
82 46 12
99 52 89
11 63 85
97 58 50
49 28 40
83 105 54
27 47 42
34 78 85
1 38 11
85 75 91
64 12 27
84 114 14
44 59 113
83 119 93
60 93 11
103 122 76
71 27 1
115 124 40
53 90 11
67 130 62
124 0 78
98 11 113
74 53 45
50 105 59
115 24 42
6 56 105
91 35 77
93 11 29
66 80 0
15 132 93
87 13 59
70 36 7
24 107 43
66 3 127
60 74 104
42 145 142
46 104 118
121 91 6
50 34 13
82 69 9
33 35 142
68 64 91
110 120 117
17 127 125
8 54 119
49 127 157
9 46 127
138 17 143
141 12 69
119 51 13
10 4 60
100 90 46
33 35 17
48 79 8
9 22 128
80 15 105
51 25 161
22 62 83
60 116 94
10 107 2
42 51 155
8 95 10
137 166 148
128 6 7
114 118 53
13 55 121
162 158 108
1 32 30
20 28 79
4 11 139
146 149 93
130 147 0
