4491
0 0 0
1 1 1
1 2 0
1 0 2
1 2 3
5 5 1
4 6 4
2 3 6
8 0 2
9 8 5
3 8 10
7 5 9
2 0 6
11 3 2
8 2 13
14 13 15
13 12 3
1 7 4
0 4 11
7 1 9
0 5 18
8 15 18
2 21 4
23 7 0
16 19 18
9 5 14
26 26 12
0 17 13
20 27 10
0 22 28
28 7 22
7 8 21
1 23 14
17 24 1
6 9 28
35 31 20
1 23 19
11 19 25
17 32 1
0 35 5
37 8 20
4 26 39
19 28 2
41 35 35
37 38 31
23 30 9
35 42 36
23 35 45
14 29 31
12 25 2
22 14 37
45 28 18
39 9 15
1 19 44
7 37 9
43 3 30
31 43 10
57 24 10
6 21 41
8 35 43
2 55 50
10 60 46
31 47 53
57 18 0
39 51 61
52 34 4
45 54 51
23 39 6
51 44 7
53 49 20
20 62 10
26 25 21
37 7 72
68 42 7
13 36 34
71 27 75
46 9 52
55 22 22
70 64 19
50 74 51
66 73 44
30 43 49
35 24 70
25 39 7
27 12 57
63 30 6
21 1 30
44 4 50
37 65 70
66 37 64
50 46 60
38 48 64
92 42 68
55 80 53
86 32 72
32 45 20
32 20 55
20 33 39
20 62 77
3 2 11
64 74 34
34 25 54
33 45 20
59 79 59
78 74 27
25 69 40
100 46 38
44 41 24
47 80 47
44 88 65
74 103 45
61 54 40
14 109 52
43 25 35
48 53 99
67 78 62
59 13 36
88 27 90
96 3 107
36 67 19
12 45 58
85 65 91
78 66 54
122 96 64
96 90 88
61 69 24
7 45 37
23 100 120
22 125 1
33 69 83
58 66 35
36 7 85
58 99 51
58 77 10
56 133 125
133 13 100
87 52 38
133 129 66
59 4 97
125 122 76
104 137 80
59 17 21
60 38 32
73 98 106
63 86 20
142 133 66
128 109 58
94 9 51
66 30 60
100 131 95
98 147 46
84 113 138
149 118 139
55 70 47
152 44 67
130 29 135
36 154 145
73 104 23
89 28 131
69 18 84
41 139 10
34 9 91
128 161 26
13 147 42
27 39 2
48 137 34
98 112 152
72 66 34
80 134 33
162 73 142
156 159 73
76 47 164
68 171 127
133 119 147
44 121 151
156 61 6
120 89 91
170 116 146
81 38 96
175 48 141
167 83 177
34 9 98
52 96 50
177 142 179
84 140 73
112 172 111
161 173 98
9 53 25
106 27 49
9 61 10
98 79 158
0 176 20
110 38 120
154 52 189
6 110 136
158 82 175
31 130 185
81 190 99
137 164 176
35 165 137
179 61 52
160 106 9
77 12 166
104 3 72
68 150 161
127 103 40
188 175 200
107 154 181
185 58 130
133 127 65
97 70 10
48 123 14
188 9 35
197 89 9
144 179 117
197 4 34
118 135 47
105 25 4
63 198 1
202 34 195
215 44 78
181 14 94
57 208 6
216 172 148
130 121 56
80 217 136
13 130 194
154 39 22
83 203 26
71 73 193
203 126 54
5 220 199
111 178 81
215 225 79
162 160 155
31 38 55
41 162 44
96 185 132
132 197 204
166 75 94
111 27 54
192 139 48
122 235 15
129 185 143
89 9 156
174 237 167
117 184 238
139 246 174
45 93 190
58 155 201
186 20 183
124 102 199
217 95 55
138 36 238
194 191 248
85 155 53
179 224 107
150 243 204
216 156 179
103 101 60
185 144 224
69 241 181
134 177 112
50 77 116
73 249 52
36 174 156
10 110 38
23 173 51
125 172 54
128 261 180
201 150 48
96 7 206
267 87 163
218 122 228
166 95 174
261 232 145
257 21 240
225 227 158
131 65 193
80 245 147
134 43 121
255 51 106
2 244 235
73 214 136
63 137 216
178 118 152
134 271 192
246 163 101
253 109 267
46 11 145
34 7 229
89 45 24
273 265 64
42 175 287
185 4 99
268 93 194
36 186 118
216 265 40
211 15 58
225 113 205
105 154 248
249 121 272
189 138 102
127 133 35
285 28 107
7 97 60
275 5 260
271 53 277
82 229 160
124 45 293
257 245 22
23 297 101
211 155 247
32 66 84
71 193 158
308 193 56
265 190 74
166 86 188
164 255 241
230 314 74
172 44 217
1 173 101
162 237 291
244 229 161
165 53 58
140 168 270
192 178 169
62 236 298
18 111 147
150 127 43
36 276 113
91 178 104
321 314 25
143 159 306
136 308 136
110 17 267
231 267 180
287 7 251
136 126 97
135 147 195
243 296 181
188 55 175
42 329 339
258 179 179
196 175 102
83 146 214
125 247 287
259 196 285
177 157 202
88 253 85
322 48 14
261 181 222
244 201 200
322 300 125
144 59 273
347 322 161
84 268 285
15 346 45
177 189 67
339 131 36
113 305 277
244 173 282
337 239 338
209 54 278
40 67 58
343 67 314
301 117 280
25 206 133
24 7 67
139 113 58
332 46 84
43 192 288
72 150 84
370 367 208
303 125 14
236 250 68
347 125 168
14 147 219
301 195 179
307 28 265
226 307 208
104 108 229
363 126 27
98 177 194
190 249 16
124 246 362
275 87 121
111 212 141
109 286 253
198 188 136
218 239 93
265 93 39
28 314 30
43 290 87
187 5 121
394 134 158
150 390 168
222 373 149
350 241 107
52 45 8
207 177 356
138 135 107
98 351 276
118 384 46
61 182 195
229 119 14
209 257 62
23 370 290
34 163 236
131 61 60
355 151 52
345 345 297
351 92 285
26 27 38
121 62 330
351 259 204
132 55 33
145 326 405
260 274 301
82 52 18
358 88 2
370 383 229
417 297 374
164 160 348
376 288 251
355 269 410
316 325 16
178 169 271
271 121 296
84 27 84
135 170 347
383 223 377
378 412 24
315 228 196
377 154 91
5 188 190
267 237 326
188 1 232
367 308 33
272 245 328
147 255 408
211 49 0
308 301 174
340 438 399
252 1 195
193 206 140
151 411 32
96 115 305
3 72 429
52 151 364
31 72 144
173 380 88
42 159 414
44 38 85
252 147 236
201 30 218
145 220 450
19 331 122
39 187 219
251 243 323
450 291 370
101 361 116
84 153 126
144 327 106
400 331 232
436 117 317
180 255 241
298 198 6
31 271 158
245 223 260
199 113 452
61 465 85
221 375 417
10 316 165
248 112 180
156 363 271
352 22 208
322 343 283
421 134 380
352 468 10
233 42 34
92 150 439
215 50 242
345 318 140
17 411 148
481 433 271
167 25 114
403 480 114
481 30 475
277 100 474
186 347 292
310 233 199
198 232 473
89 329 21
450 471 182
353 278 362
423 355 8
77 130 474
286 211 98
450 205 174
218 159 170
124 231 173
415 294 491
122 217 283
496 402 9
477 459 263
239 205 124
98 382 332
55 131 78
386 400 364
194 83 350
150 258 60
83 212 124
325 272 312
401 62 248
92 119 299
503 289 296
291 86 102
344 116 134
384 455 220
281 142 417
515 80 181
330 481 180
514 150 276
297 17 65
36 245 396
185 46 390
180 137 465
447 151 493
407 355 170
43 185 344
352 95 236
124 393 21
204 96 57
426 232 489
339 414 112
196 102 261
352 328 476
302 8 296
241 465 107
268 241 478
369 147 479
223 55 130
62 529 358
440 121 179
383 350 349
244 347 376
469 516 64
240 311 10
435 97 242
67 3 427
368 308 548
519 85 238
451 366 153
225 220 170
502 134 347
501 308 519
209 504 325
56 325 375
256 100 68
84 388 290
278 363 57
418 373 393
480 494 368
72 459 310
431 235 451
377 274 482
283 255 277
276 359 217
173 378 475
293 27 421
200 510 210
71 567 539
358 561 117
149 122 566
535 219 187
478 328 91
268 50 85
417 122 13
114 29 218
213 86 261
147 118 127
484 278 356
135 137 217
21 566 158
270 59 546
333 335 404
482 260 204
561 70 374
270 18 350
541 485 152
470 346 281
93 490 168
347 572 175
298 585 281
259 63 483
52 280 539
298 575 108
487 124 563
150 397 414
306 115 402
205 432 457
382 128 409
239 533 567
347 208 58
470 265 362
105 252 300
595 179 429
132 197 604
350 485 384
315 307 97
287 445 40
188 493 13
601 521 186
235 464 434
282 529 485
240 497 169
205 176 305
335 32 519
10 568 498
496 391 197
235 567 603
308 247 245
101 337 557
388 414 282
213 37 433
191 443 548
540 256 293
261 165 210
127 577 225
222 434 187
126 607 98
51 101 275
141 354 559
520 207 209
