9183
0 0 0
0 0 0
1 2 2
3 2 3
0 1 1
0 5 1
6 2 0
7 2 7
7 8 7
9 7 1
6 6 3
0 0 11
3 4 1
13 12 9
4 10 0
14 2 14
0 13 3
8 5 4
16 10 6
14 19 11
9 14 5
8 11 16
21 20 7
19 10 21
5 3 23
19 14 3
8 8 16
11 2 7
5 27 7
10 29 26
28 11 0
6 28 8
24 16 25
12 20 16
0 32 0
32 3 1
15 0 19
30 36 10
33 8 0
22 3 2
33 34 22
7 0 4
12 39 15
38 43 28
20 5 40
15 16 5
27 42 7
2 13 25
27 39 18
27 38 40
11 42 11
14 28 15
24 23 2
23 25 1
31 40 32
34 27 32
54 44 52
46 6 0
13 58 26
35 12 25
44 49 3
10 1 55
25 12 30
9 23 35
4 49 3
16 59 44
6 47 54
43 64 59
10 40 49
13 32 55
43 49 63
47 43 54
53 62 6
24 67 45
45 24 1
12 2 13
34 57 36
39 63 46
6 56 72
73 1 1
18 48 12
73 43 24
34 58 78
38 32 56
83 74 26
66 17 27
18 74 65
74 44 27
87 59 86
21 18 28
37 61 88
85 3 8
19 6 11
86 37 55
36 7 55
69 30 46
33 65 77
71 71 71
54 22 25
25 36 27
42 53 21
85 53 60
60 3 65
34 94 67
12 45 77
3 44 30
90 18 105
86 97 57
34 99 90
15 30 55
15 90 73
54 44 7
17 4 81
105 106 37
57 113 36
14 85 4
34 5 45
90 35 21
81 45 71
3 113 48
111 90 67
62 0 15
66 27 64
23 47 92
32 2 58
121 35 42
58 10 18
25 117 85
17 50 88
89 32 123
5 93 41
83 74 57
39 89 35
115 49 115
79 8 62
14 71 38
82 83 78
89 36 93
39 46 64
101 26 89
83 86 108
50 88 41
62 93 125
30 59 13
115 20 28
44 136 96
10 93 28
10 142 106
141 4 110
113 119 113
141 73 121
130 28 71
91 136 15
26 50 140
105 71 67
77 98 90
10 3 110
89 97 40
59 89 19
36 8 3
154 151 142
8 133 154
157 157 59
143 49 151
163 143 98
108 98 80
81 166 44
11 100 77
9 57 29
97 86 89
143 35 4
74 70 35
110 28 85
47 118 95
123 170 21
59 148 67
161 162 133
55 96 126
87 113 22
113 102 7
84 170 176
97 112 161
136 99 50
54 107 44
