8571
0 0 0
1 1 1
0 0 1
0 2 0
0 2 0
2 5 3
3 0 0
6 2 4
2 2 5
8 7 4
2 0 10
2 0 6
8 4 3
3 4 1
9 4 5
13 15 2
8 6 4
2 13 1
14 1 18
14 16 6
8 13 7
17 3 17
6 18 19
15 2 4
4 11 9
5 21 0
21 10 1
24 26 15
3 13 0
11 20 17
16 2 10
3 23 6
27 10 32
29 9 24
29 14 18
31 15 19
12 9 31
11 0 0
20 6 12
28 0 37
16 39 21
15 10 16
41 12 33
1 34 26
17 23 5
29 35 41
6 34 7
34 25 45
6 24 3
49 7 48
25 13 10
23 11 32
13 23 4
48 22 2
11 13 43
17 15 17
51 13 28
26 32 44
46 58 56
2 39 48
49 30 7
45 61 16
19 33 23
15 46 19
54 19 45
58 2 2
23 64 46
24 13 4
65 38 41
19 54 0
23 61 61
37 12 32
57 70 28
54 41 17
28 59 14
74 27 19
25 64 52
11 2 54
33 43 21
50 8 29
25 8 25
31 75 58
17 49 32
22 25 20
23 6 56
8 57 40
28 79 9
87 28 24
42 7 43
87 88 70
80 49 57
76 88 78
91 10 41
29 39 46
80 19 85
42 86 77
90 57 49
54 63 25
82 66 89
99 29 25
6 85 1
0 16 9
22 12 52
3 98 49
33 50 11
38 72 17
87 55 25
93 35 30
23 42 31
4 70 56
15 95 34
10 97 74
109 12 34
48 71 82
14 10 99
65 38 115
2 97 81
51 97 110
49 55 71
51 48 26
102 10 89
1 119 55
108 61 45
117 6 33
106 17 37
11 104 45
56 97 0
42 21 31
96 83 18
112 47 74
86 30 80
126 111 70
75 104 132
43 70 7
115 121 24
127 57 1
135 25 27
82 7 102
54 106 104
44 120 104
16 128 86
55 124 85
51 114 57
80 26 11
62 103 126
97 35 7
69 13 64
88 57 10
68 89 91
80 109 128
36 27 86
139 104 51
133 103 50
87 101 18
100 79 120
60 26 58
33 130 58
23 1 54
141 91 104
142 146 146
100 153 157
98 53 69
128 10 48
138 22 36
15 59 136
131 131 4
6 30 80
48 82 43
140 7 95
133 128 121
146 146 57
47 75 163
152 57 32
125 5 23
91 43 139
136 38 60
40 114 43
3 67 24
77 84 7
139 57 157
40 88 44
150 79 75
54 129 36
69 126 22
70 152 41
18 142 0
113 96 45
69 13 135
146 36 18
151 107 45
156 16 176
69 50 171
187 48 111
123 149 67
169 153 53
4 98 129
43 46 124
43 192 63
30 148 135
136 190 58
161 21 1
139 136 60
62 89 113
87 53 54
84 103 9
133 155 31
124 136 30
175 176 181
175 58 44
144 45 145
115 69 90
178 105 101
87 197 166
61 96 20
99 180 87
92 201 172
129 188 169
5 22 178
123 116 210
68 64 36
3 156 212
125 196 73
23 94 9
170 197 44
177 199 86
92 94 221
55 152 80
176 179 93
152 68 99
2 19 116
203 32 226
44 42 88
100 190 215
14 60 147
204 117 170
110 232 115
80 106 234
201 42 24
146 234 50
13 217 177
177 125 177
99 225 193
122 235 75
161 15 163
106 80 150
216 145 133
30 167 214
15 60 131
103 46 55
116 245 46
43 185 214
80 67 222
4 170 151
149 58 138
44 228 1
167 8 133
250 39 26
42 153 86
69 217 114
108 229 259
60 18 122
159 231 74
99 154 208
175 213 57
101 144 14
1 42 18
241 245 87
102 109 219
190 129 106
118 159 168
113 58 22
18 91 19
106 197 143
164 195 68
49 31 107
90 143 119
257 244 192
269 152 33
259 187 87
33 78 57
207 185 273
138 222 245
6 141 15
259 10 123
248 272 213
50 73 10
40 14 273
72 78 36
282 22 215
121 78 285
197 59 16
69 11 188
216 10 244
254 72 158
152 228 221
104 33 13
175 137 110
236 128 255
127 58 22
115 66 33
202 187 112
120 62 227
109 76 140
222 2 165
210 290 56
197 149 116
293 14 137
142 106 222
29 240 72
178 6 234
143 147 97
109 29 164
24 245 129
85 3 108
260 5 111
311 257 195
115 243 162
282 272 56
185 124 139
47 185 220
180 279 129
158 54 236
135 288 167
308 143 311
57 11 56
235 114 269
147 89 231
135 280 191
19 316 86
59 36 96
129 56 136
86 249 79
218 124 282
121 245 182
112 165 293
264 0 333
111 114 139
20 216 51
171 219 193
222 39 38
271 208 226
175 108 173
182 125 140
175 19 325
316 141 14
175 141 336
201 11 144
321 312 272
208 320 110
205 135 95
150 95 322
306 213 144
244 200 206
159 16 225
282 194 201
332 286 80
196 46 314
204 97 206
33 62 199
275 245 287
209 281 128
185 65 245
76 217 46
78 183 179
14 305 61
69 120 257
57 128 322
54 349 328
311 164 307
258 13 58
300 359 174
96 165 178
134 182 97
303 162 347
356 213 9
304 290 38
297 149 237
249 27 223
100 376 301
153 291 350
260 152 128
12 140 45
74 232 118
277 314 278
254 358 215
264 385 98
160 386 240
327 261 44
254 233 19
191 94 306
302 242 137
212 279 125
289 337 372
368 183 131
350 343 249
146 93 300
85 183 297
361 263 170
291 131 256
176 71 263
17 200 223
210 393 212
390 227 289
230 195 11
134 379 281
11 405 97
109 215 328
366 282 5
150 392 52
82 16 25
126 91 177
105 260 384
257 315 224
8 217 150
231 144 310
281 413 358
133 390 55
55 173 187
361 370 397
78 378 215
281 37 291
364 318 19
393 317 373
48 280 36
58 212 114
234 287 419
296 15 28
63 90 157
217 120 47
296 372 229
119 215 4
184 275 64
285 262 15
228 340 173
72 255 270
96 264 70
371 198 74
161 294 188
235 137 340
234 12 437
405 363 220
188 207 175
6 27 257
356 177 61
247 8 162
250 177 204
187 149 351
14 187 323
162 73 364
273 209 53
102 394 300
14 13 340
16 102 4
68 115 242
189 323 384
434 100 215
362 365 271
4 119 180
185 357 140
183 245 26
336 211 8
414 320 318
403 180 116
407 279 364
71 11 252
438 454 290
101 286 25
225 457 365
0 286 364
83 232 448
28 296 434
13 293 471
36 121 241
96 446 241
76 472 63
300 299 138
413 347 345
112 392 86
271 270 394
8 317 235
385 427 388
115 367 163
191 475 69
342 150 87
289 114 473
274 384 459
338 46 455
227 471 264
244 191 173
350 475 250
349 190 454
99 169 393
29 371 110
394 163 2
450 75 181
263 168 56
58 140 302
42 401 20
234 32 168
226 190 160
353 222 298
321 376 48
135 415 192
211 303 255
194 314 273
11 199 446
128 281 44
322 54 248
108 98 466
298 289 509
283 261 290
134 329 176
211 436 85
227 45 109
136 290 31
340 469 347
48 302 385
488 180 443
129 53 334
237 501 379
441 516 24
96 506 334
250 311 64
349 94 81
398 315 112
157 485 516
391 30 313
185 83 182
326 379 442
177 157 225
284 226 328
317 142 130
73 130 187
425 46 452
373 479 445
31 216 77
96 300 529
480 8 24
13 226 309
123 312 423
42 339 176
65 534 324
393 306 413
32 450 161
191 354 301
106 319 409
399 505 427
338 338 455
183 266 37
526 119 137
397 284 255
485 3 356
47 397 217
365 200 46
27 369 17
504 457 187
162 364 526
171 13 462
235 298 477
154 371 539
219 529 215
290 308 401
40 60 22
81 411 192
152 57 473
21 421 301
533 408 133
156 526 305
66 456 12
315 393 149
384 24 260
237 73 122
419 497 482
258 329 123
172 257 83
149 145 201
260 401 183
264 129 283
54 158 538
224 413 135
35 396 152
212 483 107
356 203 334
574 418 281
551 70 65
67 25 476
189 254 516
367 567 203
510 352 180
36 452 136
75 525 498
549 17 179
538 36 95
152 339 181
255 51 54
169 338 568
189 295 19
81 97 314
516 223 61
251 196 87
73 71 100
97 511 210
112 232 185
45 385 588
353 138 91
448 54 465
417 246 498
330 549 293
383 226 430
266 371 82
281 167 9
81 539 90
544 464 267
362 80 562
396 324 69
537 174 594
157 439 194
64 46 573
456 70 81
21 187 314
281 395 619
383 402 115
409 113 597
596 220 289
98 223 519
358 68 393
602 551 559
459 504 234
66 509 228
376 402 459
43 70 599
144 449 555
55 610 538
392 99 417
442 77 277
