3063
0 0 0
1 1 1
2 1 1
2 2 3
4 0 1
4 4 3
0 4 2
2 3 0
2 5 6
6 0 1
0 8 1
6 0 11
11 8 11
0 5 12
10 12 5
8 0 9
9 15 16
0 1 6
18 18 8
4 2 17
8 15 14
12 12 11
13 1 12
14 4 8
12 10 9
0 9 5
11 17 25
4 3 4
16 19 26
28 0 10
18 2 26
27 16 21
27 0 20
30 27 10
2 24 7
9 32 14
20 34 28
12 15 8
9 26 33
1 29 7
10 15 28
1 13 19
37 17 35
31 15 1
29 10 16
29 40 17
40 20 7
0 25 37
28 29 3
31 36 40
32 21 45
10 38 7
13 10 44
1 22 51
40 6 33
18 1 21
52 19 49
53 26 40
15 40 27
41 9 50
18 0 7
45 24 10
6 7 22
61 59 27
49 37 41
53 44 55
7 45 52
15 8 28
29 55 27
68 39 44
10 40 31
10 48 38
72 26 35
54 58 13
21 59 50
39 17 9
48 47 3
7 37 27
9 31 5
15 60 43
77 51 40
5 34 59
24 51 13
3 54 20
12 71 22
49 72 40
79 31 33
56 46 70
25 48 87
61 14 22
25 72 10
82 33 4
10 18 86
50 83 91
10 62 46
26 80 73
28 69 75
95 76 27
53 83 65
21 60 40
78 67 74
99 82 43
15 7 61
22 63 47
54 77 10
59 55 35
88 2 23
79 48 31
94 89 86
23 8 57
16 79 11
4 1 48
66 105 33
93 112 64
111 39 32
12 98 35
109 3 51
61 68 5
61 104 90
113 6 29
108 108 112
66 91 47
74 43 63
69 61 56
110 65 76
78 37 81
100 93 18
22 73 9
67 95 105
22 8 23
60 56 7
83 60 100
38 118 92
81 128 0
113 17 103
36 35 70
21 26 91
17 24 32
20 68 31
115 53 76
68 96 63
16 127 19
59 86 97
2 141 83
144 19 30
33 87 21
12 15 23
55 92 131
102 66 105
2 15 35
124 14 54
3 2 20
148 58 82
100 111 120
68 1 148
127 106 70
57 90 147
127 129 63
47 83 77
16 113 6
128 85 91
76 61 11
106 74 19
154 34 124
60 47 1
0 83 27
52 40 124
47 5 24
27 137 131
51 54 4
160 118 116
94 31 129
94 0 162
56 166 43
163 101 112
37 25 132
155 117 172
65 35 146
51 47 123
39 30 76
26 119 143
40 45 136
139 34 58
165 141 77
162 58 76
7 79 6
20 48 45
70 51 17
50 22 132
107 69 176
185 30 158
115 108 108
8 86 13
182 81 19
47 88 157
69 70 48
3 151 25
101 15 102
198 75 129
199 80 78
193 71 102
135 97 183
185 38 34
181 171 144
32 22 166
127 92 160
55 189 82
75 105 38
36 190 6
153 158 152
86 74 118
142 49 178
59 56 84
86 121 183
133 188 34
83 8 12
210 138 28
153 79 121
207 118 44
24 89 134
59 181 138
208 53 189
191 14 221
39 81 210
38 7 38
105 70 43
197 94 183
144 202 26
220 186 161
160 4 142
146 220 24
129 117 85
147 160 211
73 210 39
153 173 78
164 229 176
191 93 212
61 103 196
125 76 43
202 215 227
230 85 128
35 238 201
184 215 41
2 107 6
109 89 136
239 137 241
169 61 82
16 119 104
1 143 231
106 221 243
51 169 5
74 213 17
192 14 119
239 222 103
101 215 135
250 144 60
143 160 30
232 245 175
176 36 0
151 166 60
47 98 221
63 76 229
161 70 41
53 175 93
79 29 15
117 163 244
56 115 106
235 84 0
199 67 158
235 121 5
110 121 267
132 208 42
48 174 106
101 140 56
147 145 139
187 122 254
122 92 147
37 80 156
15 164 73
59 218 181
35 206 236
29 234 146
43 185 84
11 71 263
13 82 70
1 281 110
207 240 30
74 52 169
1 239 148
203 252 198
93 155 279
186 274 114
106 230 280
200 123 87
214 67 213
138 153 232
189 204 219
281 185 57
257 109 58
11 62 193
198 285 242
13 124 197
267 277 98
199 114 269
72 300 198
291 255 69
197 21 29
256 305 102
143 241 297
212 198 253
1 64 137
179 244 259
111 94 265
142 208 71
292 162 39
177 307 187
86 194 261
92 48 4
210 302 223
284 247 140
5 58 23
244 35 303
223 143 164
230 171 96
271 120 120
277 95 153
320 171 227
102 300 55
78 89 321
259 317 186
322 314 90
175 172 8
140 109 166
84 151 84
177 309 120
209 246 115
190 317 229
316 256 133
233 217 267
300 67 288
161 67 64
252 301 152
187 213 30
116 17 251
337 338 204
19 204 84
0 219 282
281 311 41
152 300 242
261 314 120
331 59 59
141 13 349
8 44 193
136 59 237
206 274 118
19 83 216
266 54 95
329 206 198
97 342 135
39 8 308
155 326 258
288 289 51
130 271 312
229 200 203
292 192 37
264 75 256
359 42 174
282 87 90
239 198 282
332 78 320
370 328 277
286 244 53
361 290 341
189 141 302
310 302 222
0 307 33
290 174 186
29 331 149
249 276 198
152 364 166
254 145 42
62 327 345
34 349 252
9 3 191
241 153 182
14 32 18
294 351 8
51 265 206
83 139 168
230 285 348
20 135 161
331 8 323
375 381 97
79 116 24
120 104 292
250 383 79
380 198 157
28 371 183
230 169 227
196 278 248
302 235 311
387 197 257
226 216 48
15 261 156
74 104 215
171 207 237
214 222 155
350 356 45
81 336 342
234 319 137
50 170 287
89 213 176
92 344 297
260 155 163
363 123 323
283 3 361
318 281 308
158 314 390
79 283 33
38 133 276
10 118 413
70 141 236
327 117 124
214 157 318
392 73 74
3 344 24
224 66 130
235 360 273
62 30 349
56 151 188
164 236 418
266 191 80
341 135 311
308 144 415
163 91 111
106 291 98
356 51 247
296 190 406
311 113 192
336 184 418
103 189 110
56 5 287
14 360 191
10 301 414
124 282 375
376 331 320
162 327 340
307 186 318
57 88 19
272 301 12
26 221 160
100 326 218
247 147 100
127 309 153
307 301 201
387 422 375
120 381 177
66 243 199
311 116 181
367 322 298
79 185 424
242 79 326
410 309 231
58 328 215
112 279 251
389 9 216
267 361 167
128 276 103
127 134 290
187 8 157
308 88 359
352 440 302
113 21 153
22 308 77
92 423 209
81 128 45
362 59 9
14 379 80
194 423 32
439 354 205
278 257 268
260 240 444
36 49 202
171 155 438
38 95 191
470 49 46
436 335 136
355 135 37
485 77 307
266 76 70
309 215 358
292 128 210
272 71 173
339 437 225
84 377 32
116 376 227
409 367 73
21 418 285
456 44 268
262 290 234
416 92 444
389 392 306
317 43 383
182 468 173
154 291 89
168 215 326
141 251 167
140 130 325
229 88 243
437 365 173
43 265 26
435 97 56
271 290 134
504 289 331
420 63 475
59 85 229
285 493 455
470 146 126
203 379 336
430 147 350
163 318 473
154 252 128
167 397 63
415 312 482
31 70 186
467 384 298
0 362 331
401 233 403
367 247 38
106 228 499
324 112 129
301 293 94
172 61 473
291 155 466
295 489 511
326 445 190
235 349 138
256 533 121
373 1 100
239 442 197
162 152 492
391 128 404
213 84 114
387 195 386
118 389 94
455 151 521
203 469 356
538 283 506
176 85 210
399 283 196
43 48 545
537 260 347
277 170 3
122 366 194
113 440 98
192 336 394
93 200 512
451 387 408
140 42 272
28 23 119
16 243 157
436 315 135
292 99 531
274 203 244
215 486 344
164 1 565
140 381 561
552 114 249
82 381 550
366 197 437
184 347 569
118 297 486
537 102 117
486 342 155
116 128 191
240 12 544
80 7 575
290 538 353
28 40 551
267 565 181
404 426 293
488 93 103
566 102 278
307 16 515
216 567 517
232 336 465
258 79 112
356 542 275
67 8 241
298 140 199
459 457 360
418 263 562
362 321 249
226 543 281
21 340 280
396 2 348
136 360 217
447 141 89
195 84 238
295 315 211
222 45 416
155 395 229
287 50 222
389 567 518
426 113 273
182 331 370
206 416 313
278 367 602
393 600 49
24 84 298
139 416 379
541 440 523
611 186 284
575 324 217
338 531 586
465 374 63
347 529 305
237 119 39
213 458 114
77 334 66
138 548 441
91 552 540
550 405 385
597 281 254
266 596 518
240 13 520
444 101 600
506 374 502
393 605 414
225 444 369
125 372 96
3 5 62
510 549 14
326 36 88
34 367 595
