83
22 -80 51
-94 50 -37
92 -21 14
-87 44 93
-75 -16 -53
76 -99 51
-31 37 -60
-47 17 2
6 -12 -97
97 42 -68
37 -98 -39
-14 65 21
-39 -95 -60
62 -95 62
-70 27 45
66 -81 -51
-60 -9 -53
-21 -10 6
-84 36 -72
-86 27 -97
-62 21 38
-55 -81 -8
-41 -20 11
-100 90 -60
-54 -10 -27
-56 70 -56
40 -28 46
98 -63 88
-59 41 -4
2 46 -1
31 -9 88
87 24 -89
10 2 23
-51 -26 -60
97 37 -70
24 -68 -40
-12 -13 26
37 -70 95
42 -96 -8
99 -35 91
15 53 75
-39 43 -54
13 73 -47
-64 -33 -67
3 27 88
11 15 -23
57 39 -45
83 95 -54
72 -33 5
77 -37 22
-33 -85 -12
32 -42 -26
-31 -54 -98
44 91 -9
79 96 63
-56 -46 -52
64 -8 61
30 42 23
-63 -62 -5
97 -17 -98
76 -77 -64
97 -90 -62
-36 -85 -58
-9 66 -81
-81 76 19
81 -37 15
-91 62 7
81 64 -78
64 -71 1
-18 57 -78
-65 -40 35
69 17 -54
69 85 49
-41 7 -98
-10 -16 -50
3 -3 -10
91 -53 -23
91 -94 16
-82 13 50
-22 81 -60
88 -39 76
10 1 -15
-78 74 31
