77
35 74 76
56 2 -30
99 -19 66
31 96 -20
-67 39 40
66 97 -79
-81 45 -20
-1 85 33
90 28 -10
48 38 -69
-28 97 -90
62 -76 -63
-7 50 38
6 -18 -100
29 -58 93
-85 65 -13
-69 -73 11
85 -78 -66
86 -94 -76
-87 9 -41
25 -100 16
-33 58 11
-48 -93 -56
-71 -15 -61
-35 96 87
24 -22 39
-69 -88 18
20 34 44
76 91 -9
16 65 -35
-83 -38 -29
-99 -92 82
72 23 -9
93 -49 -32
16 3 -34
-61 -41 -94
-63 12 -15
-98 -34 -1
-2 -11 9
73 -91 34
-65 -14 82
39 33 34
-88 -69 -52
87 40 -9
-92 -94 77
-21 -70 -8
97 -68 -90
30 -70 28
81 -66 -36
39 27 -39
81 77 82
0 -4 -6
83 -87 71
60 73 92
28 -48 -76
-14 -31 -45
93 29 -55
25 -80 23
96 54 -92
-77 -14 6
-8 43 -28
-57 -42 56
44 36 99
-16 -7 80
33 42 23
-91 86 73
79 18 -17
-41 89 60
-91 -95 -17
93 30 -68
57 -73 -21
-4 16 -82
15 -25 -27
68 -96 63
26 -35 64
64 -38 -96
-100 45 92
