65
19 -44 -13
-15 -100 -92
-36 95 -48
10 45 6
-88 -8 -68
56 -77 -57
3 -27 56
-40 -81 24
-56 -15 88
54 -16 -1
-24 -65 -55
-21 43 -36
-94 16 -78
-68 -84 21
69 -88 17
57 34 -81
95 -13 92
-70 49 64
17 47 65
1 -10 -68
-88 -27 -42
-83 81 -60
-46 -82 16
76 55 -62
82 35 -90
-55 -68 93
3 -40 60
62 -60 -70
1 -79 -35
-35 21 6
-39 -56 -37
-89 -82 18
43 -51 93
-78 -8 -3
-81 84 -73
-74 -51 94
61 -75 -96
75 -94 -97
13 3 25
-24 -48 73
-81 -34 -92
-79 19 -71
0 -69 92
96 -44 57
53 28 -11
-71 13 -79
52 96 23
92 -60 -37
-90 -21 -27
63 64 24
27 -39 95
-30 -82 27
71 88 -68
6 -59 45
54 -70 50
-75 -74 -97
-100 85 55
-49 26 -42
-46 -73 -78
-44 -70 -34
-74 -53 19
-71 3 89
2 -73 85
-18 -100 -38
-96 -35 -8
