71
-38 8 67
-98 71 -81
6 -52 -90
5 23 61
96 -23 -14
-64 -60 -62
-16 -1 -48
-28 -76 -96
-20 -2 9
-51 -6 -27
9 -51 37
-73 -49 75
88 -91 46
-44 68 -91
70 92 -4
-12 58 -49
-55 -25 0
-8 -6 1
29 11 -84
-91 52 8
37 31 -39
51 70 93
75 -81 28
-74 56 33
-14 98 86
90 0 -51
-58 -93 -34
-70 -14 -67
38 27 39
-74 20 61
-7 68 20
28 -61 -92
-89 -41 66
70 42 16
88 69 -90
-38 -38 -67
-61 74 -13
96 -51 -84
-37 95 21
29 90 87
-93 -83 62
11 92 3
80 96 25
-69 -62 -23
-48 50 -3
21 18 77
44 -19 1
20 33 -100
-96 -70 -68
-84 70 -100
-87 7 -81
87 14 69
-91 28 88
57 -2 86
-70 64 25
-57 -70 97
-94 -91 55
3 -16 85
36 -22 -8
-12 -4 67
-85 -6 -53
-70 76 -100
63 -56 -1
56 36 -40
57 63 -41
92 -85 -14
77 62 33
-71 -29 60
-78 -36 14
-93 90 53
-49 -55 7
