85
92 -94 -94
-9 -5 -71
-93 -55 65
-16 17 81
37 -26 -68
-77 -82 96
-8 -72 22
-35 59 -32
-95 -93 36
73 -93 -77
54 -67 48
-71 -67 -49
-58 -63 26
61 16 55
-94 -60 40
11 -37 -90
-98 -29 -97
61 -81 -12
1 78 -37
31 20 -77
99 27 -47
-67 93 37
38 65 21
83 7 -72
-73 31 13
75 67 -26
93 69 28
-42 -26 -35
41 -37 -86
58 63 78
-10 -32 -73
14 -21 -52
-11 -37 10
-6 67 70
37 -20 -20
-82 -79 -76
-1 -12 42
-16 -76 38
49 18 -50
7 -56 -10
-73 16 -96
74 2 -3
14 -52 81
-64 -91 41
51 20 -23
60 -40 71
-15 3 -68
51 47 22
85 89 -83
22 5 72
6 8 49
1 -75 -1
53 -71 -3
6 -49 78
-46 -54 37
-56 -45 -95
65 18 -96
26 -5 48
-70 -80 3
16 50 -8
38 -2 -100
-20 -20 57
38 79 14
42 -44 -16
76 -47 73
21 -20 33
-92 92 -96
-95 -79 -6
46 -98 21
-48 68 48
53 44 55
40 63 48
91 -62 5
-71 10 -33
68 77 -45
70 28 40
-6 -63 13
39 86 83
-32 95 -60
-71 40 39
-56 -64 -39
22 -7 -36
15 -88 14
-15 69 -59
14 73 71
