61
31 -56 40
22 1 -61
35 31 28
65 -43 -49
-59 -48 -28
45 -99 -13
71 -7 -2
-21 53 -46
47 99 70
-6 16 -16
-1 -90 -3
-47 -71 -15
-73 86 84
21 -55 -83
73 -7 19
-53 -7 -93
6 -19 64
-78 7 -47
-66 89 82
1 29 78
-77 -73 -68
-77 44 -64
12 37 -10
-96 -14 -84
-78 -70 39
30 46 37
-59 68 86
39 15 58
65 17 13
83 -93 -2
-16 -17 28
-61 79 81
-27 -85 47
15 -91 -73
61 -21 71
-47 30 -26
-71 -28 28
-34 -87 72
14 11 -72
86 -14 -4
42 -3 40
35 29 76
13 -46 -64
-39 -39 -85
-59 53 45
-67 41 2
-50 -70 -43
12 -50 -37
-48 -32 63
32 -97 -47
63 -66 74
68 91 -43
59 -68 -90
-62 30 18
5 86 -69
-98 50 -70
37 -32 -5
6 97 -53
-58 97 16
85 97 86
93 -38 76
