87
-82 -3 81
58 -72 16
65 71 10
-4 -55 34
-28 -54 97
-19 12 -64
67 99 -3
22 -40 -29
40 -30 70
-58 -78 -57
-71 36 -90
38 -81 99
-74 -55 -73
60 75 80
94 -27 -9
84 -78 29
-55 -52 59
-49 79 8
76 69 54
-95 -10 15
32 61 94
-95 33 -56
12 45 1
21 75 40
-83 57 -87
32 68 26
6 83 91
-31 45 0
45 -45 -43
10 98 -49
20 -20 -64
-98 -29 84
12 -71 88
83 2 -78
-90 -11 -14
-64 -97 65
-65 8 47
-4 -3 -68
-19 -59 36
53 64 -89
32 -24 95
47 21 86
-21 -4 -83
-62 -15 39
-41 -10 -37
-63 -99 -99
2 26 9
8 61 -9
-94 5 -41
-36 -88 -38
97 28 75
29 65 95
-13 40 -75
36 24 -93
-55 17 -13
-42 -1 -59
-34 53 82
-21 -21 -19
-17 -30 76
-52 -80 23
-12 -100 -52
-40 -52 -61
18 -56 32
-71 -49 71
-68 49 -37
34 67 -48
43 0 41
77 48 67
84 93 9
-75 7 63
5 -77 -61
89 27 71
90 74 -91
39 3 -71
-69 50 -7
54 65 71
-41 73 -57
-46 -71 -90
74 77 -21
16 24 14
38 42 38
-84 79 -51
-67 86 -69
6 -63 -55
18 94 12
48 82 -73
-1 19 -83
