449
642 202
856 579
462 772
929 39
354 614
161 226
496 220
772 886
637 853
173 369
163 405
132 642
187 802
519 12
30 442
316 513
854 810
800 180
372 672
231 240
57 573
654 94
870 401
144 861
656 294
782 525
269 272
147 154
613 354
183 49
590 479
474 342
681 631
484 638
844 665
141 582
582 535
440 764
785 823
843 484
717 872
90 805
767 993
935 14
278 607
465 758
185 262
943 120
149 108
184 694
264 891
665 564
677 987
307 197
709 821
872 35
594 791
23 24
578 348
563 304
455 331
212 578
749 800
774 160
690 16
119 283
156 670
314 471
700 935
708 535
467 411
187 528
789 441
299 999
482 9
676 34
523 59
746 309
766 8
855 978
185 392
866 636
540 110
49 126
848 402
349 506
445 402
412 977
43 786
916 116
701 532
296 629
499 770
26 531
15 636
839 11
382 959
264 312
808 874
951 506
806 8
507 366
239 100
879 292
207 682
135 334
935 965
392 427
127 492
587 997
807 982
885 918
515 689
834 928
898 698
166 29
748 371
583 798
196 132
841 3
368 3
891 862
761 566
888 408
644 360
533 157
317 124
35 395
795 636
33 211
2 302
885 10
647 941
659 76
785 151
741 618
814 466
738 755
674 405
628 296
563 620
123 449
383 320
125 873
609 947
65 963
167 324
866 812
921 881
454 713
607 370
394 77
828 537
417 352
968 960
38 991
440 207
169 433
83 307
991 276
408 131
968 630
786 585
355 437
284 841
845 911
564 476
293 480
931 816
897 468
242 141
557 805
502 624
498 745
587 259
611 753
211 917
173 321
151 593
279 661
860 212
231 214
19 449
1000 932
995 635
515 530
677 679
684 904
658 251
713 129
7 17
650 602
487 859
560 239
905 83
98 98
233 545
635 156
76 660
611 72
967 801
71 48
714 96
186 915
752 277
696 158
415 588
894 638
292 420
111 185
574 538
480 994
760 255
779 597
300 537
963 829
846 674
952 144
704 338
657 722
272 871
952 561
520 414
429 997
136 776
316 22
465 608
808 133
880 660
969 575
603 241
977 456
795 867
946 433
801 651
185 912
545 583
257 625
272 93
367 289
285 24
279 277
869 865
152 795
676 708
659 892
498 824
488 625
146 570
357 792
664 640
91 596
22 893
147 132
844 61
154 519
689 854
612 426
880 472
674 167
733 891
363 178
231 127
785 639
723 304
438 976
871 395
302 841
639 270
280 935
972 754
34 354
683 409
768 929
775 980
962 729
146 858
221 276
540 373
200 265
864 511
763 351
304 960
441 802
136 829
615 950
263 376
282 366
470 460
243 184
597 784
130 883
792 290
378 321
380 260
903 589
62 318
825 453
646 450
7 462
89 253
533 111
308 751
627 726
339 704
96 497
980 843
342 967
61 156
592 888
43 579
364 477
531 659
208 611
404 967
140 844
870 467
124 505
734 688
231 914
568 378
950 331
618 303
242 183
544 750
216 663
324 967
845 744
245 589
433 172
579 418
616 523
246 497
669 289
941 372
401 467
458 843
36 445
676 338
457 865
963 812
264 976
723 276
86 733
618 823
810 944
760 975
312 883
376 836
787 223
586 77
292 155
126 737
838 712
357 224
131 50
712 555
963 375
41 122
259 96
35 253
339 9
142 941
728 311
258 14
634 684
430 958
591 853
512 167
304 397
11 788
777 494
495 997
742 321
667 196
215 75
419 341
30 817
476 997
23 388
832 175
856 505
668 741
438 776
444 811
735 480
459 317
598 676
5 893
449 907
732 901
433 44
902 241
138 380
657 315
297 938
34 513
785 114
930 101
378 645
537 501
24 46
402 805
244 331
418 943
603 538
929 924
407 408
890 611
479 600
859 898
236 953
634 767
633 25
402 677
549 657
195 201
126 950
249 691
179 723
299 162
243 545
446 728
746 575
800 544
379 238
458 862
83 123
917 615
38 382
641 508
527 718
770 178
611 125
362 440
917 831
221 883
836 152
125 35
15 679
136 155
733 914
563 954
302 355
605 864
187 868
860 241
528 307
125 639
