1000
647 569
479 827
630 485
450 983
994 697
125 747
24 833
931 270
701 167
8 552
66 422
33 133
802 928
354 335
771 274
293 161
177 304
527 721
88 916
609 880
590 843
565 381
951 719
370 621
540 371
446 974
685 338
388 34
236 312
199 676
554 235
675 176
440 138
482 738
778 510
317 257
429 673
237 876
347 945
500 583
611 899
718 675
495 647
62 847
652 319
10 886
517 227
404 81
32 708
267 328
656 936
178 117
127 985
62 47
383 353
237 97
8 730
173 949
947 613
568 937
722 147
531 908
252 290
743 801
375 691
705 14
8 524
19 588
755 466
793 767
571 457
270 440
500 889
134 645
61 420
880 391
805 178
333 865
633 611
320 346
852 595
935 984
655 549
479 479
463 914
444 892
791 145
869 547
782 91
124 34
682 303
784 846
431 141
483 985
241 990
227 637
470 270
740 977
959 1000
955 55
993 670
7 926
955 39
53 619
727 915
403 770
272 193
698 672
152 39
806 855
483 564
804 648
340 491
644 974
543 761
664 702
632 897
557 544
668 366
51 548
961 749
259 830
870 363
508 430
563 375
925 159
330 612
958 955
131 489
810 418
749 694
565 750
937 327
982 805
458 872
333 162
954 529
740 600
296 339
192 461
449 4
745 519
622 537
959 547
676 525
526 229
883 611
110 257
503 712
818 359
802 85
436 442
641 332
838 164
165 58
64 913
22 436
719 557
649 994
494 854
405 593
30 60
991 210
14 705
882 946
432 628
44 907
488 806
587 632
592 941
802 607
611 118
132 967
939 995
451 668
955 349
965 144
470 790
974 217
957 923
954 788
969 804
664 467
629 502
181 337
575 852
841 776
640 873
862 527
47 24
625 356
909 647
744 998
578 200
911 283
969 684
433 268
12 68
460 614
76 45
510 558
228 93
820 66
108 479
539 531
644 559
846 873
182 906
940 949
218 855
148 482
561 123
551 739
719 794
397 652
636 227
692 288
699 811
309 947
678 843
440 193
619 148
314 45
217 223
10 396
401 920
276 934
377 328
289 66
516 12
232 456
229 288
423 527
723 768
803 186
602 439
36 465
128 319
892 195
592 319
264 131
644 123
813 281
896 662
803 980
853 836
293 395
247 664
924 467
935 217
784 696
139 510
648 404
640 34
418 61
811 73
584 412
313 840
1000 362
800 136
77 910
619 562
739 265
635 287
22 309
289 527
467 160
744 228
227 887
365 886
226 173
19 585
686 910
727 408
1 410
287 252
734 943
133 796
147 65
670 502
22 347
516 697
44 791
160 762
238 111
601 888
461 598
737 187
161 157
774 635
633 800
546 390
96 159
802 89
827 563
487 907
480 726
943 517
454 808
807 27
617 773
67 46
469 811
377 93
661 676
665 984
819 673
470 334
571 860
311 271
275 161
815 331
359 192
296 963
891 37
678 72
590 459
182 772
79 296
511 943
462 612
289 560
84 965
947 559
993 59
123 729
108 991
54 606
397 681
288 982
176 457
676 597
846 172
824 341
705 345
560 7
722 989
178 210
493 266
605 642
525 314
268 117
965 463
48 724
270 24
671 985
695 258
664 831
967 89
597 454
405 813
698 561
44 898
626 849
493 748
765 979
526 57
991 896
92 229
553 753
